Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","829.9","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","3522.2","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","7021","Annual value","USD","3525.7","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1262.5","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2022","2022","7021","Annual value","USD","3562.6","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2023","2023","7021","Annual value","USD","3472.5","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2022","2022","7021","Annual value","USD","2695.3","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2023","2023","7021","Annual value","USD","2560.4","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","606.5","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","3921.9","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21113.01b","Meat of pig with the bone, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","2067.9","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2022","2022","7021","Annual value","USD","3154.6","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21115","Meat of sheep, fresh or chilled","2023","2023","7021","Annual value","USD","3074.5","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","21115b","Meat of sheep, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","889.1","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02910","Natural honey","2020","2020","7021","Annual value","USD","7682.2","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02910","Natural honey","2021","2021","7021","Annual value","USD","8326.8","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","8083","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02910","Natural honey","2023","2023","7021","Annual value","USD","8222.1","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","0117","Oats","2020","2020","7021","Annual value","USD","233.9","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","0117","Oats","2021","2021","7021","Annual value","USD","272.1","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","287.9","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","0117","Oats","2023","2023","7021","Annual value","USD","351.5","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","7021","Annual value","USD","751.7","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","7021","Annual value","USD","822.7","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","7021","Annual value","USD","1019.8","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2023","2023","7021","Annual value","USD","978.2","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","146.9","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","141","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","534.2","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","01510","Potatoes","2023","2023","7021","Annual value","USD","516.7","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02293","Raw milk of camel","2020","2020","7021","Annual value","USD","1100.5","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02293","Raw milk of camel","2021","2021","7021","Annual value","USD","1800.9","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02293","Raw milk of camel","2022","2022","7021","Annual value","USD","3014.5","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02293","Raw milk of camel","2023","2023","7021","Annual value","USD","3086","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2020","2020","7021","Annual value","USD","583.5","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","688.8","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","882.3","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2023","2023","7021","Annual value","USD","1055.2","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2020","2020","7021","Annual value","USD","804.3","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2021","2021","7021","Annual value","USD","896.5","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2022","2022","7021","Annual value","USD","913","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2023","2023","7021","Annual value","USD","1089.3","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2020","2020","7021","Annual value","USD","804.3","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2021","2021","7021","Annual value","USD","896.5","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2022","2022","7021","Annual value","USD","913","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2023","2023","7021","Annual value","USD","1089.3","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","268.2","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","284.2","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","276.3","A","Official figure"
"PP","Producer Prices","496","Mongolia","5532","Producer Price (USD/tonne)","0111","Wheat","2023","2023","7021","Annual value","USD","300.2","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01371","Almonds, in shell","2021","2021","7021","Annual value","USD","1686.3","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01371","Almonds, in shell","2022","2022","7021","Annual value","USD","1584.7","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01371","Almonds, in shell","2023","2023","7021","Annual value","USD","1618.7","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01341","Apples","2020","2020","7021","Annual value","USD","394.4","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01341","Apples","2021","2021","7021","Annual value","USD","443.7","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01341","Apples","2022","2022","7021","Annual value","USD","449.3","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01341","Apples","2023","2023","7021","Annual value","USD","513.3","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01343","Apricots","2020","2020","7021","Annual value","USD","460.1","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01343","Apricots","2021","2021","7021","Annual value","USD","467.2","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01343","Apricots","2022","2022","7021","Annual value","USD","432.6","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01343","Apricots","2023","2023","7021","Annual value","USD","493.5","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01216","Artichokes","2020","2020","7021","Annual value","USD","326.4","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01216","Artichokes","2021","2021","7021","Annual value","USD","388.2","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01216","Artichokes","2022","2022","7021","Annual value","USD","360.7","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01216","Artichokes","2023","2023","7021","Annual value","USD","404.7","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01211","Asparagus","2020","2020","7021","Annual value","USD","189.5","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01211","Asparagus","2021","2021","7021","Annual value","USD","129.7","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01211","Asparagus","2022","2022","7021","Annual value","USD","137.8","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01211","Asparagus","2023","2023","7021","Annual value","USD","118.4","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01311","Avocados","2020","2020","7021","Annual value","USD","1684.8","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01312","Bananas","2020","2020","7021","Annual value","USD","505.4","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01312","Bananas","2021","2021","7021","Annual value","USD","607.9","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01312","Bananas","2022","2022","7021","Annual value","USD","631.1","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","01312","Bananas","2023","2023","7021","Annual value","USD","612","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","0115","Barley","2020","2020","7021","Annual value","USD","247.5","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","0115","Barley","2021","2021","7021","Annual value","USD","289.3","A","Official figure"
"PP","Producer Prices","504","Morocco","5532","Producer Price (USD/tonne)","0115","Barley","2022","2022","7021","Annual value","USD","371","A","Official figure"
